date,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,timestamp
2023-06-28,84.25446428571429,6.6016666666666675,7.63375,,,,,2319.6924999999997,0.3283333333333333,1.2658536585365854,,,,2023-06-28 11:56:59.999999744
2023-06-29,61.4125,8.865,9.65625,,,,,2316.5783333333334,1.042436974789916,1.5282926829268293,,,,2023-06-29 11:56:59.999999744
2023-06-30,68.60924369747899,5.195833333333334,5.780833333333334,,,,,2953.3241666666668,0.24541666666666667,1.5944999999999998,,,,2023-06-30 11:56:59.999999744
2023-07-01,233.7922077922078,5.345922746781116,6.070386266094421,,,,,2884.9483333333333,6.7354700854700855,1.627127659574468,,,,2023-07-01 11:56:59.999999744
2023-07-02,82.63636363636364,6.055458515283843,6.923580786026201,,,,,2256.0012500000003,1.60990990990991,2.4793103448275864,,,,2023-07-02 11:56:59.999999744
2023-07-03,92.64125560538116,9.819747899159664,11.59327731092437,,,,,2326.53375,2.6735294117647057,2.8111650485436894,,,,2023-07-03 11:56:59.999999744
2023-07-04,155.48290598290598,6.240928270042193,7.571308016877637,,,,,1945.5825,4.922033898305084,2.5660377358490565,,,,2023-07-04 11:56:59.999999744
2023-07-05,232.65400843881858,7.0050632911392405,8.18776371308017,,,,,2060.7904166666667,11.144871794871795,5.782857142857143,,,,2023-07-05 11:56:59.999999744
2023-07-06,144.32911392405063,5.318333333333333,5.867500000000001,,,,,1837.1829166666669,10.855844155844155,5.617272727272727,,,,2023-07-06 11:56:59.999999744
2023-07-07,99.08583690987125,7.482845188284519,9.430962343096235,,,,,2133.145,6.145652173913043,3.1333333333333333,,,,2023-07-07 11:56:59.999999744
2023-07-08,135.59071729957805,5.529166666666667,7.610416666666667,,,,,2277.798333333333,4.580281690140845,0.7072815533980582,,,,2023-07-08 11:56:59.999999744
2023-07-09,287.60833333333335,9.095833333333333,10.529166666666667,,,,,2014.9716666666668,3.735135135135135,5.408920187793427,,,,2023-07-09 11:56:59.999999744
2023-07-10,153.0,4.602083333333334,5.609583333333333,,,,,2317.2841666666664,4.560964912280702,8.371014492753623,,,,2023-07-10 11:56:59.999999744
2023-07-11,107.69620253164557,4.714767932489452,5.731223628691983,,,,,1982.5925,7.754112554112554,6.539010989010989,,,,2023-07-11 11:56:59.999999744
2023-07-12,171.86864406779662,4.358333333333333,5.1525,,,,,2289.0037500000003,7.103418803418804,9.076923076923077,,,,2023-07-12 11:56:59.999999744
2023-07-13,213.13080168776372,2.67375,3.6645833333333333,,,,,1919.2733333333333,7.282127659574468,,,,,2023-07-13 11:56:59.999999744
2023-07-14,43.351694915254235,7.005932203389831,7.844491525423728,,,,,2148.0529411764705,3.3409691629955947,9.040816326530612,,,,2023-07-14 12:00:15.126050560
2023-07-15,236.44915254237287,5.226271186440679,6.726271186440679,,,,,1984.1433333333334,3.3236607142857144,9.70625,,,,2023-07-15 11:56:59.999999744
2023-07-16,219.63090128755366,3.888135593220339,5.063559322033898,,,,,2548.5779166666666,3.888053097345133,9.586666666666668,,,,2023-07-16 11:56:59.999999744
2023-07-17,61.979166666666664,7.514583333333333,8.464583333333334,,,,,2136.7558333333336,4.575438596491228,7.650952380952381,,,,2023-07-17 11:56:59.999999744
2023-07-18,102.90717299578058,2.592016806722689,3.492857142857143,,,,,2514.73875,5.687878787878788,9.182191780821917,,,,2023-07-18 11:56:59.999999744
2023-07-19,98.78879310344827,6.189075630252101,8.28655462184874,,,,,2180.2095833333333,6.53859649122807,6.5376811594202895,,,,2023-07-19 11:56:59.999999744
2023-07-20,97.3862660944206,5.8829166666666675,7.310416666666667,,,,,2288.71125,6.63542600896861,0.49178743961352656,,,,2023-07-20 11:56:59.999999744
2023-07-21,139.38793103448276,4.083193277310924,4.848319327731093,,,,,2134.6945833333334,12.109649122807017,3.8790476190476193,,,,2023-07-21 11:56:59.999999744
2023-07-22,110.18454935622317,4.531223628691984,5.014345991561182,,,,,2097.69375,14.071491228070176,7.31010101010101,,,,2023-07-22 11:56:59.999999744
2023-07-23,101.74235807860262,4.872573839662447,5.753586497890295,,,,,2361.585,12.136752136752136,6.348039215686274,,,,2023-07-23 11:56:59.999999744
2023-07-24,86.10169491525424,9.457500000000001,11.007083333333332,,,,,2024.48875,8.145945945945947,2.0746478873239433,,,,2023-07-24 11:56:59.999999744
2023-07-25,97.87330316742081,10.016666666666667,11.809583333333334,,,,,2472.08125,5.53421052631579,0.32569832402234633,,,,2023-07-25 11:56:59.999999744
2023-07-26,86.36909871244636,7.26125,8.601666666666667,,,,,2175.2233333333334,5.24304932735426,1.0797101449275361,,,,2023-07-26 11:56:59.999999744
2023-07-27,58.204166666666666,4.881666666666666,5.702916666666667,,,,,2177.647916666667,5.740952380952381,3.270157068062827,,,,2023-07-27 11:56:59.999999744
2023-07-28,108.80717488789237,5.039301310043668,6.065065502183407,,,,,2513.2691666666665,8.394240837696335,4.001086956521739,,,,2023-07-28 11:56:59.999999744
2023-07-29,84.8936170212766,4.149583333333333,5.035416666666666,,,,,2062.2516666666666,7.641991341991342,4.556398104265403,,,,2023-07-29 11:56:59.999999744
2023-07-30,232.4978540772532,4.4017167381974245,4.899141630901288,,,,,2176.6745833333334,13.422317596566524,6.501657458563535,,,,2023-07-30 11:56:59.999999744
2023-07-31,166.22513089005236,4.597905759162304,5.3,,,,,1812.0549222797927,9.423529411764706,9.329878048780488,,,,2023-07-31 09:36:00.000000000
2023-08-04,112.85844748858447,3.32,4.703181818181818,,,,,2880.1545045045045,4.235981308411215,9.33963963963964,,,,2023-08-04 12:51:00.000000000
2023-08-05,109.62173913043478,6.874347826086956,8.645652173913044,,,,,2537.7716101694914,8.340444444444444,6.861081081081081,,,,2023-08-05 12:05:12.711864576
2023-08-06,163.47058823529412,5.597478991596639,6.204201680672268,,,,,1947.4550000000002,16.722978723404257,7.448837209302326,,,,2023-08-06 11:56:59.999999744
2023-08-07,119.40528634361233,4.69198312236287,5.413502109704641,,,,,2057.76125,12.969620253164559,7.025233644859814,,,,2023-08-07 11:56:59.999999744
2023-08-08,65.1659574468085,6.16764705882353,7.060504201680673,,,,,2431.242916666667,8.35240174672489,6.711386138613862,,,,2023-08-08 11:56:59.999999744
2023-08-09,51.09166666666667,7.997083333333333,8.702916666666665,,,,,2356.0308333333332,7.5741525423728815,6.798557692307692,,,,2023-08-09 11:56:59.999999744
2023-08-10,59.858333333333334,11.499583333333334,12.729999999999999,,,,,2246.429166666667,5.966101694915254,7.104455445544554,,,,2023-08-10 11:56:59.999999744
2023-08-11,56.096638655462186,7.470588235294118,8.628991596638654,,,,,2026.5245833333333,3.7248908296943233,6.930303030303031,,,,2023-08-11 11:56:59.999999744
2023-08-12,141.9071729957806,3.539662447257384,4.424894514767932,,,,,2436.2308333333335,4.216525423728814,5.954666666666667,,,,2023-08-12 11:56:59.999999744
2023-08-13,60.1125,7.672083333333333,8.759583333333333,,,,,2096.17875,3.62,4.927142857142857,,,,2023-08-13 11:56:59.999999744
2023-08-14,65.14166666666667,4.815833333333333,5.852916666666667,,,,,1986.5054166666666,3.635744680851064,3.6814814814814816,,,,2023-08-14 11:56:59.999999744
2023-08-15,87.04661016949153,4.061764705882353,4.9605042016806715,,,,,1907.2041666666667,4.879310344827586,3.3761682242990654,,,,2023-08-15 11:56:59.999999744
2023-08-16,141.27848101265823,2.1227848101265825,2.778481012658228,,,,,2355.969583333333,6.313063063063063,5.658762886597938,,,,2023-08-16 11:56:59.999999744
2023-08-17,194.89361702127658,8.117021276595745,9.281702127659573,,,,,2840.7512500000003,9.857826086956523,5.3,,,,2023-08-17 11:56:59.999999744
2023-08-18,272.07916666666665,6.184583333333333,7.263333333333334,,,,,2242.57375,7.936888888888888,7.550000000000001,,,,2023-08-18 11:56:59.999999744
2023-08-19,193.41525423728814,4.5974576271186445,5.33728813559322,,,,,2355.39375,7.562127659574467,7.003940886699507,,,,2023-08-19 11:56:59.999999744
2023-08-20,248.84583333333333,5.372916666666667,6.322916666666667,,,,,2359.2366666666667,6.412658227848101,7.575117370892019,,,,2023-08-20 11:56:59.999999744
2023-08-21,108.80176211453744,5.277021276595744,6.252765957446809,,,,,2059.923333333333,6.562660944206008,7.029611650485436,,,,2023-08-21 11:56:59.999999744
2023-08-22,148.98660714285714,6.0093749999999995,7.381696428571429,,,,,1723.5348017621147,7.907555555555556,6.167804878048781,,,,2023-08-22 12:09:53.127753216
2023-08-23,261.60833333333335,10.90625,13.806666666666667,,,,,2098.8908333333334,4.39915611814346,7.582710280373832,,,,2023-08-23 11:56:59.999999744
2023-08-24,269.0833333333333,7.0320833333333335,9.34,,,,,2250.8158333333336,4.86875,7.030434782608696,,,,2023-08-24 11:56:59.999999744
2023-08-25,77.525,9.182916666666667,10.610000000000001,,,,,2247.54125,3.820168067226891,6.466507177033493,,,,2023-08-25 11:56:59.999999744
2023-08-26,71.02553191489362,14.265106382978724,16.21191489361702,,,,,2096.09625,3.851931330472103,6.014883720930233,,,,2023-08-26 11:56:59.999999744
2023-08-27,150.58695652173913,8.677731092436975,10.63655462184874,,,,,2350.6364806866954,4.611344537815126,5.185507246376812,,,,2023-08-27 11:56:59.999999744
2023-08-28,254.28991596638656,9.047058823529412,11.746638655462185,,,,,2081.8517094017093,4.825738396624473,5.912019230769231,,,,2023-08-28 11:56:59.999999744
2023-08-29,147.87179487179486,7.478059071729958,9.40295358649789,,,,,1653.0033333333333,2.4236051502145926,5.034246575342466,,,,2023-08-29 11:56:59.999999744
2023-08-30,89.00436681222708,11.599565217391305,14.00608695652174,,,,,2063.4491304347825,3.0599999999999996,2.900975609756098,,,,2023-08-30 12:16:49.565217280
2023-08-31,101.51914893617021,6.162083333333333,7.913749999999999,,,,,2169.3087866108785,3.527848101265823,2.7990338164251205,,,,2023-08-31 11:56:59.999999744
2023-09-01,115.9125,5.547083333333333,6.238333333333333,,,,,2004.8616666666667,3.9054621848739495,1.9028301886792451,,,,2023-09-01 11:56:59.999999744
2023-09-02,44.47659574468085,4.447058823529412,5.347478991596639,,,,,2238.475833333333,2.5999999999999996,3.38743961352657,,,,2023-09-02 11:56:59.999999744
2023-09-03,107.75,11.460504201680672,14.98235294117647,,,,,2316.733333333333,2.0201680672268907,1.431219512195122,,,,2023-09-03 11:56:59.999999744
2023-09-04,212.05833333333334,9.353333333333333,11.29875,,,,,2036.460425531915,4.0329113924050635,2.7699530516431925,,,,2023-09-04 11:56:59.999999744
2023-09-05,161.07112970711296,3.9241666666666664,4.925833333333333,,,,,2205.295416666667,3.6116666666666664,3.840384615384615,,,,2023-09-05 11:56:59.999999744
2023-09-06,66.0295358649789,5.913333333333333,6.5475,,,,,2339.1229787234042,3.4641025641025642,1.8824390243902438,,,,2023-09-06 11:56:59.999999744
2023-09-07,121.39166666666667,5.497916666666667,6.450833333333334,,,,,2132.4633333333336,2.404273504273504,2.0624413145539906,,,,2023-09-07 11:56:59.999999744
2023-09-08,274.6125,6.484583333333333,8.747916666666667,,,,,1992.26125,1.9645569620253165,4.161682242990654,,,,2023-09-08 11:56:59.999999744
2023-09-09,140.68510638297872,6.807083333333334,8.2125,,,,,2066.545833333333,2.962083333333333,4.158962264150944,,,,2023-09-09 11:56:59.999999744
2023-09-10,122.06302521008404,8.129166666666666,9.806666666666667,,,,,2205.71,3.222077922077922,3.823557692307692,,,,2023-09-10 11:56:59.999999744
2023-09-11,77.74683544303798,7.0704166666666675,8.353333333333333,,,,,2111.606808510638,2.8066666666666666,3.299052132701422,,,,2023-09-11 11:56:59.999999744
2023-09-12,219.66101694915255,4.9161016949152545,6.03093220338983,,,,,2421.0089743589742,3.663135593220339,3.202970297029703,,,,2023-09-12 11:55:51.464435200
2023-09-13,273.34177215189874,7.3590717299578055,8.70759493670886,,,,,1865.0670833333331,4.994396551724138,4.498630136986301,,,,2023-09-13 11:56:59.999999744
2023-09-14,140.70292887029288,4.9141666666666675,5.712916666666667,,,,,2429.0133333333333,4.450833333333334,4.226960784313725,,,,2023-09-14 11:56:59.999999744
2023-09-15,74.5397489539749,8.499583333333334,9.874166666666667,,,,,2013.4029288702927,3.2483333333333335,2.760093896713615,,,,2023-09-15 11:56:59.999999744
2023-09-16,73.1255230125523,5.9245833333333335,6.845833333333333,,,,,2234.4904166666665,2.725416666666667,2.714009661835749,,,,2023-09-16 11:56:59.999999744
2023-09-17,71.85,12.87125,14.688333333333333,,,,,2009.1729166666667,2.020253164556962,2.769047619047619,,,,2023-09-17 11:56:59.999999744
2023-09-18,79.96610169491525,9.001271186440679,10.505508474576272,,,,,2320.8088235294117,2.3665236051502143,3.4893719806763284,,,,2023-09-18 11:54:00.000000000
2023-09-19,238.3803418803419,3.9384615384615387,4.8679487179487175,,,,,2213.607983193277,3.102145922746781,3.741545893719807,,,,2023-09-19 11:59:35.899581440
2023-09-20,257.52991452991455,5.843589743589744,6.904700854700855,,,,,1831.2091666666668,1.76125,3.529816513761468,,,,2023-09-20 11:56:59.999999744
2023-09-21,251.7375,8.034166666666668,10.585833333333333,,,,,2127.3254166666666,1.5495833333333333,3.184285714285714,,,,2023-09-21 11:56:59.999999744
2023-09-22,256.32916666666665,7.690416666666667,11.065833333333334,,,,,1904.9170833333333,0.6782978723404256,2.661574074074074,,,,2023-09-22 11:56:59.999999744
2023-09-23,255.75833333333333,5.824166666666667,8.43,,,,,2092.7462499999997,-0.34791666666666665,2.0240566037735848,,,,2023-09-23 11:56:59.999999744
2023-09-24,243.475,5.1554166666666665,6.482083333333334,,,,,2210.865,-0.01875,1.580769230769231,,,,2023-09-24 11:56:59.999999744
2023-09-25,125.12288135593221,4.326666666666667,5.770833333333333,,,,,2175.44625,1.0104166666666667,2.027751196172249,,,,2023-09-25 11:56:59.999999744
2023-09-26,173.04310344827587,3.2801724137931036,4.126724137931034,,,,,2173.210775862069,-1.129741379310345,2.099009900990099,,,,2023-09-26 12:14:35.172413696
2023-09-27,197.9198312236287,1.8915966386554621,2.273529411764706,,,,,2096.7975,-0.19787234042553192,0.9233644859813084,,,,2023-09-27 11:56:59.999999744
2023-09-28,234.82008368200837,4.319665271966527,4.960669456066945,,,,,2098.7654166666666,0.61375,0.4867924528301887,,,,2023-09-28 11:56:59.999999744
2023-09-29,212.98245614035088,6.272368421052631,7.036403508771929,,,,,2156.201271186441,2.0495454545454543,1.0898550724637681,,,,2023-09-29 11:48:15.254237184
2023-09-30,211.56896551724137,4.965948275862068,5.665948275862069,,,,,2474.3279166666666,2.0902542372881356,1.3366336633663367,,,,2023-09-30 11:56:59.999999744
2023-10-01,175.9875,4.235,4.777083333333334,,,,,2241.749166666667,1.6295154185022025,1.1626794258373205,,,,2023-10-01 11:56:59.999999744
2023-10-02,143.52320675105486,4.275210084033613,5.069327731092437,,,,,2505.6775,-0.04430379746835443,1.1326829268292684,,,,2023-10-02 11:56:59.999999744
2023-10-03,245.6625,6.34,8.318333333333333,,,,,2171.5354166666666,-2.7245833333333334,0.553,,,,2023-10-03 11:56:59.999999744
2023-10-04,246.3625,9.448333333333332,11.894166666666667,,,,,2032.4620833333333,-3.797844827586207,-0.41753554502369666,,,,2023-10-04 11:56:59.999999744
2023-10-05,241.8646288209607,8.096943231441049,9.733624454148472,,,,,2408.764166666667,-6.592083333333333,-0.8658653846153845,,,,2023-10-05 11:56:59.999999744
2023-10-06,251.0,4.435064935064935,6.291341991341991,,,,,1989.12,-6.956779661016949,-0.930952380952381,,,,2023-10-06 11:56:59.999999744
2023-10-07,261.90677966101697,6.121186440677966,7.786864406779661,,,,,2063.889583333333,-6.6268085106382975,-0.8970588235294118,,,,2023-10-07 11:56:59.999999744
2023-10-08,155.94871794871796,4.8354430379746836,6.010548523206751,,,,,2398.3875,-6.535775862068966,-0.9775,,,,2023-10-08 11:56:59.999999744
2023-10-09,82.97333333333333,16.450438596491228,19.822807017543862,,,,,2094.378333333333,-1.5205128205128207,-1.113397129186603,,,,2023-10-09 11:56:59.999999744
2023-10-10,68.525,17.802500000000002,20.57541666666667,,,,,2201.9508333333333,-1.096595744680851,-1.0879807692307693,,,,2023-10-10 11:56:59.999999744
2023-10-11,78.95338983050847,10.439330543933055,11.868200836820083,,,,,2167.52125,-1.7962025316455696,-0.6151658767772512,,,,2023-10-11 11:56:59.999999744
2023-10-12,217.0506329113924,2.932067510548523,3.589029535864979,,,,,2097.87625,-9.168260869565216,-0.323936170212766,,,,2023-10-12 11:56:59.999999744
2023-10-13,160.71729957805908,4.40295358649789,5.331645569620253,,,,,2129.23375,-2.73974358974359,-1.3209523809523809,,,,2023-10-13 11:56:59.999999744
2023-10-14,236.80833333333334,4.04875,4.794583333333334,,,,,2541.688333333333,-7.235652173913044,-1.3179104477611938,,,,2023-10-14 11:56:59.999999744
2023-10-15,264.1478260869565,4.509130434782608,5.987391304347826,,,,,2054.7141666666666,-3.342608695652174,-1.3304761904761904,,,,2023-10-15 11:56:59.999999744
2023-10-16,255.57939914163092,4.6939914163090135,5.851931330472103,,,,,2208.65,-2.6670940170940174,-1.2388349514563108,,,,2023-10-16 11:56:59.999999744
2023-10-17,151.85897435897436,4.065822784810127,5.162869198312236,,,,,2356.218828451883,-2.678059071729958,-1.1181372549019608,,,,2023-10-17 11:56:59.999999744
2023-10-18,258.4621848739496,8.223109243697479,10.868487394957983,,,,,2498.38125,-5.39396551724138,-1.1955665024630542,,,,2023-10-18 11:56:59.999999744
2023-10-19,253.1350210970464,4.143459915611814,5.39873417721519,,,,,2548.981092436975,-6.565677966101695,-1.3732673267326732,,,,2023-10-19 11:57:12.803347456
2023-10-20,260.0553191489362,10.86936170212766,14.534468085106383,,,,,2544.592916666667,-8.764473684210525,-1.4085427135678392,,,,2023-10-20 11:56:59.999999744
2023-10-21,265.70168067226894,14.274789915966387,18.613445378151262,,,,,2442.6841666666664,-7.324583333333334,-1.4759803921568628,,,,2023-10-21 11:56:59.999999744
2023-10-22,259.7574468085106,11.247234042553192,14.345106382978724,,,,,2372.9933333333333,-10.705555555555556,-1.4779411764705883,,,,2023-10-22 11:56:59.999999744
2023-10-23,179.99148936170212,4.220851063829787,5.104255319148936,,,,,2110.548333333333,-9.667916666666667,-1.4819047619047618,,,,2023-10-23 11:56:59.999999744
2023-10-24,230.0672268907563,10.184873949579831,11.96218487394958,,,,,2067.1691666666666,-0.6046218487394959,-1.5,,,,2023-10-24 11:56:59.999999744
2023-10-25,255.7826086956522,9.146521739130433,11.670869565217393,,,,,2149.18875,-1.225221238938053,-1.4207920792079207,,,,2023-10-25 11:56:59.999999744
2023-10-26,165.87234042553192,4.519148936170213,5.685106382978724,,,,,2375.602928870293,-4.031739130434782,-1.5149038461538462,,,,2023-10-26 11:56:20.083681792
2023-10-27,260.5,9.775833333333333,11.81625,,,,,2032.78,-0.7814345991561182,-1.4338028169014083,,,,2023-10-27 11:56:59.999999744
2023-10-28,176.23605150214593,5.253418803418803,7.273931623931624,,,,,2785.772916666667,-3.248868778280543,-1.5142857142857142,,,,2023-10-28 11:56:59.999999744
2023-10-29,199.84453781512605,6.09201680672269,7.781512605042017,,,,,2553.3370833333333,-3.4269058295964125,-0.8182741116751269,,,,2023-10-29 11:56:59.999999744
2023-10-30,112.36796536796537,7.634199134199134,8.555844155844156,,,,,2219.025,-2.686752136752137,-1.2721698113207547,,,,2023-10-30 11:56:59.999999744
2023-10-31,94.79906542056075,11.690128755364807,14.195278969957082,,,,,2628.7304166666668,-2.7883116883116883,-1.5470588235294118,,,,2023-10-31 11:56:59.999999744
2023-11-01,84.38260869565218,6.894827586206896,8.16594827586207,,,,,2139.065833333333,-2.3261802575107295,-1.4874999999999998,,,,2023-11-01 11:56:59.999999744
2023-11-02,68.76793248945148,7.229535864978903,8.918565400843882,,,,,2329.8591666666666,-3.8852320675105485,-1.3145631067961165,,,,2023-11-02 11:56:59.999999744
2023-11-03,73.957805907173,12.697058823529412,15.164285714285715,,,,,2524.255416666667,-6.178879310344827,-1.5,,,,2023-11-03 11:56:59.999999744
2023-11-04,74.07627118644068,16.066525423728812,19.374152542372883,,,,,1773.6525,-7.3812500000000005,-1.5,,,,2023-11-04 11:56:59.999999744
2023-11-05,89.21028037383178,18.96926605504587,23.588073394495414,,,,,2640.0258620689656,-6.632019704433497,-1.5,,,,2023-11-05 11:46:28.448275712
2023-11-06,91.99551569506727,18.8,23.54957627118644,,,,,2392.24,-4.9020920502092045,-1.5,,,,2023-11-06 11:56:59.999999744
2023-11-07,80.09243697478992,16.746638655462185,20.422689075630252,,,,,2542.9279166666665,-4.946666666666666,-1.5,,,,2023-11-07 11:56:59.999999744
2023-11-08,69.07296137339056,18.70557939914163,22.037768240343347,,,,,2322.5029166666664,-5.692050209205021,-1.5,,,,2023-11-08 11:56:59.999999744
2023-11-09,81.51709401709402,24.222649572649573,29.973504273504275,,,,,2208.102510460251,-7.027272727272727,-1.5028846153846156,,,,2023-11-09 11:56:59.999999744
2023-11-10,78.22784810126582,24.711392405063293,29.99367088607595,,,,,2532.1445833333332,-5.24,-0.8422110552763818,,,,2023-11-10 11:56:59.999999744
2023-11-11,61.352422907488986,14.759471365638767,17.266519823788546,,,,,2554.1155462184875,-7.849152542372882,-1.3551020408163266,,,,2023-11-11 11:56:59.999999744
2023-11-12,95.97457627118644,8.261924686192469,10.848535564853558,,,,,2213.9666666666667,-10.623275862068965,-1.5970731707317074,,,,2023-11-12 11:56:59.999999744
2023-11-13,155.38912133891213,9.935564853556485,12.44979079497908,,,,,2352.328451882845,-7.547698744769875,-1.6,,,,2023-11-13 11:56:59.999999744
2023-11-14,231.1,10.649583333333334,11.54,,,,,2527.311914893617,-8.021367521367521,-1.6955223880597015,,,,2023-11-14 11:56:59.999999744
2023-11-15,184.2511013215859,7.493013100436682,8.832314410480349,,,,,2275.324267782427,-7.320338983050847,-1.7,,,,2023-11-15 11:56:59.999999744
2023-11-16,63.573839662447256,7.29327731092437,8.708823529411763,,,,,2710.23375,-6.950833333333334,-1.7,,,,2023-11-16 11:56:59.999999744
2023-11-17,220.36909871244634,5.133047210300429,7.228326180257511,,,,,2428.2121338912134,-13.041630901287553,-1.7,,,,2023-11-17 11:56:59.999999744
2023-11-18,229.82916666666668,6.085416666666666,6.928333333333333,,,,,2243.6375,-20.060504201680672,-1.7,,,,2023-11-18 11:56:59.999999744
2023-11-19,234.1,9.367083333333333,10.667916666666667,,,,,2170.5570833333336,-14.821551724137931,-1.7,,,,2023-11-19 11:56:59.999999744
2023-11-20,228.59166666666667,5.94125,6.497916666666667,,,,,2103.3533333333335,-15.282278481012659,-1.7,,,,2023-11-20 11:56:59.999999744
2023-11-21,148.9662447257384,5.686134453781513,6.158823529411764,,,,,1723.9554166666667,-11.703862660944205,-1.7,,,,2023-11-21 11:56:59.999999744
2023-11-22,191.25210084033614,3.4875,3.975,,,,,2054.02875,-15.373478260869566,-1.7066037735849058,,,,2023-11-22 11:56:59.999999744
2023-11-23,253.64583333333334,8.0925,9.360833333333334,,,,,1904.9266666666667,-11.8925,-1.7,,,,2023-11-23 11:56:59.999999744
2023-11-24,207.84518828451883,4.869583333333334,6.414583333333334,,,,,2328.40375,-12.050416666666667,-1.7346341463414636,,,,2023-11-24 11:56:59.999999744
2023-11-25,191.40167364016736,5.523849372384937,6.705020920502092,,,,,2364.9362499999997,-14.726694915254237,-1.7,,,,2023-11-25 11:56:59.999999744
2023-11-26,100.63948497854078,2.1748953974895398,2.6999999999999997,,,,,2062.076666666667,-11.621097046413501,-1.7,,,,2023-11-26 11:56:59.999999744
2023-11-27,82.27234042553191,0.6466386554621849,0.7663865546218488,,,,,2427.8887029288703,-11.111392405063292,-1.73681592039801,,,,2023-11-27 11:56:59.999999744
2023-11-28,245.62773722627736,8.986131386861313,10.483211678832117,,,,,2541.0284518828453,-6.83542600896861,-1.7612565445026176,,,,2023-11-28 11:56:59.999999744
2023-11-29,163.5391304347826,6.4670995670995675,7.1952380952380945,,,,,2616.5025,-9.541121495327102,-1.8,,,,2023-11-29 11:56:59.999999744
2023-11-30,221.1447963800905,3.8687782805429864,4.6669683257918555,,,,,2658.2150627615065,-11.24836956521739,-1.8,,,,2023-11-30 11:56:59.999999744
2023-12-01,193.29583333333332,2.5729166666666665,2.972916666666667,,,,,2120.145,-12.626778242677824,-1.8000000000000003,,,,2023-12-01 11:56:59.999999744
2023-12-02,103.421875,6.45979381443299,7.715463917525773,,,,,3162.008583690987,-12.336111111111112,-1.763095238095238,,,,2023-12-02 11:56:59.999999744
2023-12-03,61.958333333333336,11.664166666666667,13.16,,,,,2046.7308333333335,-9.520689655172415,-1.6999999999999997,,,,2023-12-03 11:56:59.999999744
2023-12-04,62.61504424778761,6.0194690265486726,6.773893805309735,,,,,2871.405416666667,-9.302197802197803,-1.7,,,,2023-12-04 11:56:59.999999744
2023-12-05,79.7,7.312953367875648,8.88238341968912,,,,,3057.2345833333334,-13.386144578313253,-1.6999999999999997,,,,2023-12-05 11:56:59.999999744
2023-12-06,213.76106194690266,3.8255506607929513,5.195594713656388,,,,,2131.3197478991597,-15.632195121951218,-1.7524271844660195,,,,2023-12-06 11:56:59.999999744
2023-12-07,178.57021276595745,1.9055319148936172,2.483829787234043,,,,,2202.911666666667,-17.746956521739133,-1.7091787439613526,,,,2023-12-07 11:56:59.999999744
2023-12-08,82.71244635193133,4.972881355932203,5.757203389830509,,,,,2246.4404166666664,-17.668995633187773,-1.7,,,,2023-12-08 11:56:59.999999744
2023-12-09,140.3435582822086,4.446625766871166,5.969325153374233,,,,,4458.2941666666675,-15.651948051948052,-1.7,,,,2023-12-09 11:56:59.999999744
2023-12-10,256.747572815534,2.7480582524271844,3.9150485436893203,,,,,3374.76875,-18.45263157894737,-1.6999999999999997,,,,2023-12-10 11:56:59.999999744
2023-12-11,138.48898678414096,3.377092511013216,4.317621145374449,,,,,2777.2341666666666,-18.83497267759563,-1.6999999999999997,,,,2023-12-11 11:56:59.999999744
2023-12-12,46.043668122270745,13.008733624454148,14.51528384279476,,,,,2243.735416666667,-18.499559471365636,-1.7,,,,2023-12-12 11:56:59.999999744
2023-12-13,39.18884120171674,10.803862660944207,12.14206008583691,,,,,2017.8420833333332,-19.39585253456221,-1.6999999999999997,,,,2023-12-13 11:56:59.999999744
2023-12-14,260.5762711864407,6.469915254237288,8.927118644067797,,,,,2402.0075,-17.57219512195122,-1.7,,,,2023-12-14 11:56:59.999999744
2023-12-15,163.66666666666666,4.7069264069264065,6.586580086580087,,,,,2550.4195833333333,-16.400446428571428,-1.7,,,,2023-12-15 11:56:59.999999744
2023-12-16,180.50520833333334,3.5385416666666667,4.5109375,,,,,4159.699166666667,-18.886486486486486,-1.7351515151515151,,,,2023-12-16 11:56:59.999999744
2023-12-17,164.52403846153845,2.4139423076923077,2.8447115384615387,,,,,2672.04243697479,-18.19559748427673,-1.7943589743589745,,,,2023-12-17 11:54:48.403361280
2023-12-18,93.04366812227074,0.07685589519650655,0.14366812227074235,,,,,3218.0299999999997,-21.145454545454545,-1.8,,,,2023-12-18 11:56:59.999999744
2023-12-19,111.8989898989899,0.0,0.05151515151515152,,,,,1904.5933333333335,-22.93873873873874,-1.8000000000000003,,,,2023-12-19 11:56:59.999999744
2023-12-20,,,,,,,,2008.57125,-21.897356828193832,-1.8000000000000003,,,,2023-12-20 11:56:59.999999744
2023-12-21,,,,,,,,2132.7100840336134,-25.28197424892704,-1.8,,,,2023-12-21 11:56:59.999999744
2023-12-22,,,,,,,,2426.3479166666666,-23.793333333333333,-1.7995098039215687,,,,2023-12-22 11:56:59.999999744
2023-12-23,,,,,,,,3222.5355648535565,-21.94058823529412,-1.8000000000000003,,,,2023-12-23 11:56:59.999999744
2023-12-24,87.6640625,12.846511627906978,15.215503875968992,,,,,2298.9525,-17.22586206896552,-1.8,,,,2023-12-24 11:56:59.999999744
